price,ema_20,ema_50,rsi_14,bb_upper,bb_lower,macd_line,macd_signal,adx,volume,vol_ma20,cmf,fib_0_618,entry,tp,sl,is_doji,timestamp,label
20.9,21.39326096266223,21.97088279462719,39.52590205842302,21.64924406154487,20.796755938455135,-0.4052355336060849,-0.4494619146066723,20.940879434447023,66999.86,155619.749,-0.020248368431019542,28.59518,20.9,21.945,20.482,0,2025-01-12 20:00:00,0
20.84,21.270093251932494,21.897514841896715,32.798324805115485,21.8222406960399,20.5257593039601,-0.4600826018576285,-0.45158605205686353,21.844634287577286,89467.3,151084.8645,0.0011948408086974477,28.59518,20.84,21.882,20.4232,0,2025-01-13 00:00:00,0
20.1,21.14532246603416,21.821533867704687,31.69905519773971,21.955453403722288,20.281546596277714,-0.5089789362215775,-0.4630646288898064,23.036033376758073,159667.84,149693.9585,-0.02986897883769016,28.59518,20.1,21.9555,19.698,0,2025-01-13 04:00:00,0
19.96,20.930529850221383,21.706571755245683,24.84519312241558,22.282435545253115,19.722564454746887,-0.6268438256950759,-0.4958204682508603,25.13229351425063,180560.36,162007.2335,-0.11852501322312814,28.59518,19.96,22.2824,19.5608,0,2025-01-13 08:00:00,1
18.89,20.79524129305744,21.62043168641252,33.779739772380495,22.334894659025885,19.487105340974118,-0.6625859034797799,-0.5291735552966442,27.354041248333406,337542.39,174507.644,-0.040306695239086726,28.59518,18.89,22.3349,18.5122,0,2025-01-13 12:00:00,1
19.51,20.663313550861496,21.533748090866933,33.09631858305026,22.328074326941064,19.27392567305894,-0.6910153273455215,-0.5615419097064197,29.417092715695983,521862.85,172424.4485,-0.05526664955902597,28.59518,19.51,22.3281,19.1198,0,2025-01-13 16:00:00,1
19.41,20.60871226030326,21.477130518676073,41.729562567374714,22.293254990295015,19.199745009704987,-0.6511692596922387,-0.5794673797035835,29.45801151734869,164919.7,163103.05849999998,-0.0024240258360141895,28.59518,19.41,22.2933,19.0218,0,2025-01-13 20:00:00,1
20.09,20.593596806941044,21.436850890492696,45.72275351501022,22.211920842261414,19.18007915773859,-0.5838121495970157,-0.58033633368227,28.939948426870412,261808.76,161268.964,-0.00922199090223648,28.59518,20.09,22.2119,19.1801,0,2025-01-14 00:00:00,1
20.45,20.5951590158038,21.404425365375335,47.44650851649307,22.11002051969272,19.185979480307278,-0.5116228223190262,-0.5665936314096213,27.990083459481212,216946.65,161110.9115,-0.02810699618046502,28.59518,20.45,22.11,19.186,0,2025-01-14 04:00:00,1
20.61,20.602286728584392,21.375624370654737,48.11199714375369,22.046334226676617,19.185665773323382,-0.4444474482713865,-0.5421643947819743,26.715090487180294,84435.28,167276.12900000002,-0.03413502003190594,28.59518,20.61,22.0463,19.1857,0,2025-01-14 08:00:00,1
20.67,20.61540227824302,21.350697924746708,48.92460730944138,21.99962859348252,19.18637140651748,-0.38116819568965354,-0.5099651549635101,25.633363052582713,263849.15,174796.8795,-0.02577501724280293,28.59518,20.67,21.9996,19.1864,0,2025-01-14 12:00:00,1
20.74,20.639649680315117,21.331847025737037,50.47578964698528,21.912592520889163,19.21040747911084,-0.3168762662231721,-0.47134737721544256,24.628901863313526,208031.7,175891.902,-0.024154662209871954,28.59518,20.74,21.9126,19.2104,0,2025-01-14 16:00:00,0
20.87,20.6911116155232,21.325892240414017,54.05886454412387,21.929640187422,19.206359812577997,-0.23816462614290046,-0.42471082700093415,23.084782961218213,94001.03,171027.1275,0.014875611943305823,28.59518,20.87,21.9296,19.2064,0,2025-01-14 20:00:00,1
21.18,20.76433908071147,21.331151368240917,57.07940775920443,21.993709371630256,19.186290628369743,-0.1514456531325159,-0.37005779222725055,21.932591650802724,78051.02,178520.917,0.04811747107775751,28.59518,21.18,22.239,19.1863,0,2025-01-15 00:00:00,1
21.46,20.846782977786567,21.342870922427547,58.84847693644053,22.04442326184509,19.164576738154913,-0.06821630786076227,-0.3096894953539529,21.21845761441341,208010.89,176655.5145,0.07060171212075121,28.59518,21.46,22.533,19.1646,0,2025-01-15 04:00:00,1
21.63,20.861375075140227,21.32942500390098,50.535575403730476,21.988712070141997,19.179287929858003,-0.052487147800434286,-0.2582490258432492,19.73491582557632,114363.1,176976.76200000002,0.02991815569433385,28.59518,21.63,22.7115,19.1793,0,2025-01-15 08:00:00,1
21.0,21.051720306079254,21.389447552767606,65.86618239953967,22.374961543663545,18.962038456336458,0.10881048071179933,-0.1848371245322395,20.06683246057648,155232.86,198959.1705,0.14532982162586133,28.59518,21.0,22.375,18.962,0,2025-01-15 12:00:00,0
22.86,21.248699324547896,21.45731235461986,67.3877533041246,22.788355833346206,18.763644166653794,0.25468400184574946,-0.09693289925664171,20.797316227011407,480395.43,199721.34100000001,0.16359722513781913,28.59518,22.86,24.003,18.7636,0,2025-01-15 16:00:00,0
23.12,21.425013674590954,21.5217314779681,67.13982343136456,23.117516681433315,18.621483318566682,0.3644745497216846,-0.004651409460976447,21.655215639221336,211252.25,208229.5245,0.14230806186678616,28.59518,23.12,24.276,18.6215,0,2025-01-15 20:00:00,0
23.1,21.54834570558229,21.568722400400723,62.43932045115433,23.349043279909832,18.571956720090174,0.41602583880144195,0.07948404019150725,22.03354949617103,267192.07,212630.6375,0.14282041879413504,28.59518,23.1,24.255,18.572,1,2025-01-16 00:00:00,1
22.72,21.667550876479215,21.61700779646344,63.02620042997181,23.576549046385384,18.540450953614613,0.45805575658414455,0.15519838347003473,22.384859506195745,155022.12,211274.59500000003,0.14180137871864498,28.59518,22.72,23.856,18.5405,1,2025-01-16 04:00:00,0
22.8,21.783974602528815,21.66692905934723,63.71311502950158,23.796050038009714,18.599949961990287,0.49294465790581654,0.2227476383571911,22.01274122450585,62346.45,210825.44100000002,0.21052033998476288,28.59518,22.8,23.94,18.5999,1,2025-01-16 08:00:00,1
22.89,21.883596068954642,21.712539684470865,62.874473337885,23.967076317687642,18.715923682312358,0.5098753394779969,0.28017317858135227,22.20006768578122,150684.76,221852.06800000003,0.23461953681926892,28.59518,22.89,24.0345,18.7159,1,2025-01-16 12:00:00,1
22.83,22.00896787191134,21.770871461550442,65.85889598949403,24.04632199604673,19.06767800395327,0.5468452428239736,0.33350759142987657,22.374013685536926,401092.9,213171.127,0.3482825373152119,28.59518,22.83,24.0463,19.0677,1,2025-01-16 16:00:00,1
