price,ema_20,ema_50,rsi_14,bb_upper,bb_lower,macd_line,macd_signal,adx,volume,vol_ma20,cmf,fib_0_618,entry,tp,sl,is_doji,timestamp,label,reg_target
18.722,18.528842618633018,18.832808463330505,52.891429094203716,18.906050679861913,17.744049320138082,-0.021095505082776356,-0.11463848789924101,25.62070609844275,282587.71,523132.904,0.05990815852591738,18.692248,18.6922,19.6269,17.744,1,2024-02-26 00:00:00,1,0.028657132144196268
18.669,18.522476654953685,18.818266954964603,46.777607310248555,18.9181405888477,17.7660594111523,-0.026336588794332982,-0.09697810807825942,24.653695445450552,299389.51,491280.6115,0.12025675637830531,18.692248,18.669,19.6024,17.7661,1,2024-02-26 04:00:00,1,0.03363665908352284
18.462,18.495193164005716,18.795432956730696,41.180746964502745,18.90294869700707,17.813151302992928,-0.048171208923964315,-0.0872167282474004,24.805762362485495,296563.21,484848.0805,0.14067850620666789,18.692248,18.462,19.3851,17.8132,1,2024-02-26 08:00:00,1,0.042882211011186666
18.236,18.530603338862313,18.79823950744714,56.74289443714156,18.956707358484252,17.85219264151575,-0.014392963054884689,-0.07265197520889725,23.419673327638826,578775.19,527687.874,0.26191759010503673,18.692248,18.236,19.1478,17.8522,1,2024-02-26 12:00:00,0,0.006784332432289188
18.867,18.59473635420876,18.814151683625685,62.45604040715022,19.08146922186754,17.85173077813246,0.0391186878460168,-0.05029784259791444,22.40629008474926,1405850.2,546305.7180000001,0.3210726907124371,18.692248,18.6922,19.6269,17.8517,1,2024-02-26 16:00:00,0,0.003332639033534683
19.204,18.641237653807927,18.82469475485605,59.42144214605959,19.132660173468174,17.922639826531828,0.0709455517957771,-0.026049163719176132,21.64282974055562,1125107.94,521834.7835,0.3406563996602983,18.692248,18.6922,19.6269,17.9226,0,2024-02-26 20:00:00,0,-0.012576638893255696
19.083,18.677119782016696,18.832275352704833,57.79685273934164,19.18512447799936,17.95787552200064,0.08988744746244492,-0.002861841482851922,20.64831723053376,748519.7,517290.9405,0.19265658230144164,18.692248,18.6922,19.6269,17.9579,0,2024-02-27 00:00:00,0,0.004627195288673939
19.018,18.707394088491295,18.838656711422292,57.20091272017511,19.190311806168786,18.058688193831216,0.10186884780000582,0.018084296373719628,19.724841328370598,1018958.42,514473.75700000004,0.17651063059235259,18.692248,18.6922,19.6269,18.0587,0,2024-02-27 04:00:00,0,0.001474072124243153
18.995,18.7607851276826,18.855493703131224,62.18496269262627,19.270293760017807,18.08880623998219,0.13187286404396303,0.04084200990776831,19.570404140878004,507598.22,519180.644,0.16059451313269182,18.692248,18.6922,19.6269,18.0888,0,2024-02-27 08:00:00,0,-0.019618019514220476
19.268,18.76861511552235,18.855003753988825,52.02737145602368,19.2840675636633,18.114732436336702,0.11997432561351218,0.05666847304891708,18.5396763705618,599999.89,555362.9809999999,0.032708104666392956,18.692248,18.6922,19.6269,18.1147,0,2024-02-27 12:00:00,1,0.015496470837977052
18.843,18.800747009282126,18.86484674402848,56.7368712243759,19.326724369263275,18.144575630736725,0.1302649370926332,0.07138776585766031,17.256094261920577,1192785.08,584081.333,0.09957543761167857,18.692248,18.6922,19.6269,18.1446,0,2024-02-27 16:00:00,0,0.006699466136292269
19.106,18.821913960779067,18.87104883249795,54.904978581966056,19.33083613193633,18.21966386806367,0.13022179865498984,0.08315457241712622,16.214108030730152,949281.76,598284.6275000001,0.07660208955154633,18.692248,18.6922,19.6269,18.2197,0,2024-02-27 20:00:00,1,0.03858487094569741
19.023,18.828398345466777,18.87179201553725,52.00725598441652,19.336029059027446,18.25587094097255,0.11809430502259133,0.09014251893821924,15.586425636695598,555112.45,606350.6394999999,0.03340300033973713,18.692248,18.6922,19.6269,18.2559,0,2024-02-28 00:00:00,0,-0.000688194812069967
18.89,18.85759850304137,18.882113897280888,56.55583423122097,19.37123234564224,18.280867654357763,0.12679106294567077,0.09747222773970957,14.808654595192152,531576.94,603608.3235,0.036469172782431544,18.692248,18.6922,19.6269,18.2809,0,2024-02-28 04:00:00,1,0.01541677554220006
19.135,18.89344626465648,18.89591335228948,58.276644961185745,19.416386265025952,18.305913734974045,0.14005728567234854,0.10598923932623736,15.003287269463632,259736.88,671501.2715,-0.006407866943869819,18.692248,18.6922,19.6269,18.3059,0,2024-02-28 08:00:00,1,0.012373921181241527
19.234,18.97568947754634,18.929681456121266,65.94977858346486,19.581433824667467,18.26076617533253,0.19057575321408038,0.12290654210380597,17.399505521505578,1762181.09,917972.2275,-0.08392375569831002,18.82442,18.8244,19.7656,18.2608,0,2024-02-28 12:00:00,1,0.015690641291694018
19.757,18.966290479684783,18.92761551666553,49.46573736752124,19.576751680210332,18.297148319789667,0.15778451549646988,0.12988213678233876,16.79227991538399,5140062.02,1131447.331,-0.12489027629633966,18.82442,18.8244,19.7656,18.2971,0,2024-02-28 16:00:00,1,0.06462891349261018
18.877,19.010453291143374,18.947316868953155,56.777000210185946,19.633956414717975,18.321343585282026,0.1744092208117749,0.138787553588226,16.228427566842516,4496953.07,1171688.231,-0.057163438414892354,18.82442,18.8244,19.7656,18.3213,0,2024-02-28 20:00:00,1,0.03628409675759145
19.43,19.05441012055829,18.967892678013815,57.28250017870996,19.694472782380444,18.334627217619563,0.18879713271622478,0.14878946941382576,16.21952182031531,1327611.88,1215531.79,-0.06953404141459513,18.82442,18.8244,19.7656,18.3346,0,2024-02-29 00:00:00,1,0.014020131470829892
19.472,19.15084725193369,19.010994925934842,63.75038130607033,19.887168139424425,18.27643186057557,0.2453825664565592,0.16810808882237246,16.780168554631654,1231984.64,1271474.5395,-0.019048688371158647,18.82442,18.8244,19.8872,18.2764,1,2024-02-29 04:00:00,0,-0.03951761598644537
20.067,19.24095703746382,19.053583360211906,64.04597333041215,20.047778917703724,18.25862108229628,0.2893126633590306,0.19234900372970412,17.71899152891824,1401442.7,1335763.1905,-0.03625908185604237,18.82442,18.8244,20.0478,18.2586,1,2024-02-29 08:00:00,0,-0.02801413146240744
20.097,19.326103986276788,19.09599185588987,64.44150356175768,20.169328905927618,18.304371094072383,0.3234651590705475,0.2185722347978728,18.44534152354876,1585162.53,1382880.9530000002,-0.027315178284175224,18.82442,18.8244,20.1693,18.3044,1,2024-02-29 12:00:00,0,-0.02105785944872128
20.135,19.36599884472662,19.121443155658895,57.45549072760933,20.14779341110506,18.47680658889494,0.31542548865568776,0.23794288556943582,18.1404182355452,1238918.46,1419596.65,-0.02364035171176593,18.82442,18.8244,20.1478,18.4479,1,2024-02-29 16:00:00,0,0.006583945302608205
19.745,19.35723704999075,19.127425777005605,50.355588421361134,20.143222458204676,18.522077541795326,0.2679593595425587,0.2439461803640604,17.028808617625746,1313089.13,1414912.4335,-0.07199199859141031,18.82442,18.8244,20.1432,18.4479,1,2024-02-29 20:00:00,1,0.021324063505240104
19.274,19.3740716166583,19.143369864181857,53.752951625859254,20.162007250690408,18.536292749309595,0.2484578696728157,0.24484851822581147,15.996599686700536,1312165.87,1394504.128,-0.11189729437372233,18.82442,18.8244,20.162,18.4479,1,2024-03-01 00:00:00,1,0.016330500665506432
